sym,tf,thresh,tp,sl,horizon,rr,fires,fire_pct,trades_mo,wr,ev_trade,monthly_ev,wins,losses,timeouts
BTC/USDT,30m,0.55,0.025,0.02,12,1.2,3476,23.19,334.0,32.4,-0.045,-15.185,266,554,2656
BTC/USDT,30m,0.55,0.025,0.02,16,1.2,3476,23.19,334.0,34.9,-0.082,-27.261,388,723,2365
BTC/USDT,30m,0.55,0.025,0.02,20,1.2,3476,23.19,334.0,34.1,-0.116,-38.824,459,888,2129
BTC/USDT,30m,0.55,0.025,0.02,24,1.2,3476,23.19,334.0,33.8,-0.138,-46.154,522,1021,1933
BTC/USDT,30m,0.55,0.025,0.02,36,1.2,3476,23.19,334.0,36.2,-0.165,-55.109,746,1317,1413
BTC/USDT,30m,0.55,0.025,0.02,48,1.2,3476,23.19,334.0,36.8,-0.187,-62.409,891,1530,1055
BTC/USDT,30m,0.55,0.03,0.008,4,3.8,3476,23.19,334.0,2.4,-0.034,-11.522,24,956,2496
BTC/USDT,30m,0.55,0.03,0.008,6,3.8,3476,23.19,334.0,3.6,-0.038,-12.741,46,1232,2198
BTC/USDT,30m,0.55,0.03,0.008,8,3.8,3476,23.19,334.0,4.7,-0.044,-14.614,72,1447,1957
BTC/USDT,30m,0.55,0.03,0.008,12,3.8,3476,23.19,334.0,6.6,-0.047,-15.684,125,1758,1593
BTC/USDT,30m,0.55,0.03,0.008,16,3.8,3476,23.19,334.0,8.8,-0.055,-18.315,189,1951,1336
BTC/USDT,30m,0.55,0.03,0.008,20,3.8,3476,23.19,334.0,10.0,-0.063,-21.176,235,2107,1134
BTC/USDT,30m,0.55,0.03,0.008,24,3.8,3476,23.19,334.0,10.6,-0.071,-23.717,264,2224,988
BTC/USDT,30m,0.55,0.03,0.008,36,3.8,3476,23.19,334.0,13.2,-0.084,-28.061,370,2425,681
BTC/USDT,30m,0.55,0.03,0.008,48,3.8,3476,23.19,334.0,14.6,-0.094,-31.328,435,2551,490
BTC/USDT,30m,0.55,0.03,0.01,4,3.0,3476,23.19,334.0,3.4,-0.036,-12.039,24,688,2764
BTC/USDT,30m,0.55,0.03,0.01,6,3.0,3476,23.19,334.0,4.7,-0.038,-12.785,46,928,2502
BTC/USDT,30m,0.55,0.03,0.01,8,3.0,3476,23.19,334.0,6.0,-0.043,-14.404,72,1123,2281
BTC/USDT,30m,0.55,0.03,0.01,12,3.0,3476,23.19,334.0,8.5,-0.046,-15.313,131,1404,1941
BTC/USDT,30m,0.55,0.03,0.01,16,3.0,3476,23.19,334.0,10.9,-0.067,-22.313,202,1657,1617
BTC/USDT,30m,0.55,0.03,0.01,20,3.0,3476,23.19,334.0,12.1,-0.079,-26.362,252,1824,1400
BTC/USDT,30m,0.55,0.03,0.01,24,3.0,3476,23.19,334.0,12.7,-0.09,-30.184,284,1944,1248
BTC/USDT,30m,0.55,0.03,0.01,36,3.0,3476,23.19,334.0,15.8,-0.099,-33.169,409,2186,881
BTC/USDT,30m,0.55,0.03,0.01,48,3.0,3476,23.19,334.0,17.6,-0.104,-34.795,502,2350,624
BTC/USDT,30m,0.55,0.03,0.015,4,2.0,3476,23.19,334.0,6.9,-0.038,-12.845,24,326,3126
BTC/USDT,30m,0.55,0.03,0.015,6,2.0,3476,23.19,334.0,9.4,-0.035,-11.65,49,470,2957
BTC/USDT,30m,0.55,0.03,0.015,8,2.0,3476,23.19,334.0,11.2,-0.034,-11.225,76,605,2795
BTC/USDT,30m,0.55,0.03,0.015,12,2.0,3476,23.19,334.0,14.1,-0.027,-9.095,137,834,2505
BTC/USDT,30m,0.55,0.03,0.015,16,2.0,3476,23.19,334.0,17.1,-0.056,-18.867,218,1058,2200
BTC/USDT,30m,0.55,0.03,0.015,20,2.0,3476,23.19,334.0,18.3,-0.082,-27.316,277,1235,1964
BTC/USDT,30m,0.55,0.03,0.015,24,2.0,3476,23.19,334.0,18.5,-0.098,-32.838,314,1380,1782
BTC/USDT,30m,0.55,0.03,0.015,36,2.0,3476,23.19,334.0,22.1,-0.115,-38.345,470,1658,1348
BTC/USDT,30m,0.55,0.03,0.015,48,2.0,3476,23.19,334.0,24.2,-0.13,-43.448,599,1874,1003
BTC/USDT,30m,0.55,0.03,0.02,4,1.5,3476,23.19,334.0,12.6,-0.038,-12.688,24,167,3285
BTC/USDT,30m,0.55,0.03,0.02,6,1.5,3476,23.19,334.0,15.3,-0.037,-12.511,50,276,3150
BTC/USDT,30m,0.55,0.03,0.02,8,1.5,3476,23.19,334.0,16.8,-0.045,-14.963,77,381,3018
BTC/USDT,30m,0.55,0.03,0.02,12,1.5,3476,23.19,334.0,20.1,-0.051,-17.086,140,557,2779
BTC/USDT,30m,0.55,0.03,0.02,16,1.5,3476,23.19,334.0,23.3,-0.086,-28.677,221,726,2529
BTC/USDT,30m,0.55,0.03,0.02,20,1.5,3476,23.19,334.0,23.9,-0.123,-40.93,280,892,2304
BTC/USDT,30m,0.55,0.03,0.02,24,1.5,3476,23.19,334.0,23.8,-0.147,-49.012,320,1025,2131
BTC/USDT,30m,0.55,0.03,0.02,36,1.5,3476,23.19,334.0,27.1,-0.179,-59.683,492,1325,1659
BTC/USDT,30m,0.55,0.03,0.02,48,1.5,3476,23.19,334.0,29.0,-0.213,-71.178,635,1555,1286
BTC/USDT,30m,0.55,0.03,0.025,4,1.2,3476,23.19,334.0,21.8,-0.038,-12.599,24,86,3366
BTC/USDT,30m,0.55,0.03,0.025,6,1.2,3476,23.19,334.0,24.2,-0.04,-13.46,51,160,3265
BTC/USDT,30m,0.55,0.03,0.025,8,1.2,3476,23.19,334.0,24.0,-0.054,-18.055,78,247,3151
BTC/USDT,30m,0.55,0.03,0.025,12,1.2,3476,23.19,334.0,26.5,-0.069,-23.119,141,392,2943
BTC/USDT,30m,0.55,0.03,0.025,16,1.2,3476,23.19,334.0,30.7,-0.107,-35.61,222,502,2752
BTC/USDT,30m,0.55,0.03,0.025,20,1.2,3476,23.19,334.0,30.6,-0.154,-51.337,283,641,2552
BTC/USDT,30m,0.55,0.03,0.025,24,1.2,3476,23.19,334.0,29.8,-0.186,-62.177,326,769,2381
BTC/USDT,30m,0.55,0.03,0.025,36,1.2,3476,23.19,334.0,31.9,-0.239,-79.709,499,1063,1914
BTC/USDT,30m,0.55,0.03,0.025,48,1.2,3476,23.19,334.0,33.3,-0.295,-98.649,648,1300,1528
BTC/USDT,30m,0.55,0.04,0.008,4,5.0,3476,23.19,334.0,1.0,-0.033,-10.929,10,956,2510
BTC/USDT,30m,0.55,0.04,0.008,6,5.0,3476,23.19,334.0,1.1,-0.038,-12.531,14,1232,2230
BTC/USDT,30m,0.55,0.04,0.008,8,5.0,3476,23.19,334.0,1.5,-0.042,-14.079,22,1447,2007
BTC/USDT,30m,0.55,0.04,0.008,12,5.0,3476,23.19,334.0,2.5,-0.043,-14.201,45,1759,1672
BTC/USDT,30m,0.55,0.04,0.008,16,5.0,3476,23.19,334.0,3.3,-0.051,-17.021,67,1952,1457
BTC/USDT,30m,0.55,0.04,0.008,20,5.0,3476,23.19,334.0,4.4,-0.055,-18.483,97,2109,1270
BTC/USDT,30m,0.55,0.04,0.008,24,5.0,3476,23.19,334.0,5.2,-0.061,-20.209,121,2226,1129
BTC/USDT,30m,0.55,0.04,0.008,36,5.0,3476,23.19,334.0,7.5,-0.062,-20.694,197,2427,852
BTC/USDT,30m,0.55,0.04,0.008,48,5.0,3476,23.19,334.0,9.9,-0.062,-20.794,282,2565,629
BTC/USDT,30m,0.55,0.04,0.01,4,4.0,3476,23.19,334.0,1.4,-0.034,-11.446,10,688,2778
BTC/USDT,30m,0.55,0.04,0.01,6,4.0,3476,23.19,334.0,1.5,-0.038,-12.576,14,928,2534
BTC/USDT,30m,0.55,0.04,0.01,8,4.0,3476,23.19,334.0,1.9,-0.042,-13.868,22,1123,2331
BTC/USDT,30m,0.55,0.04,0.01,12,4.0,3476,23.19,334.0,3.1,-0.042,-13.887,45,1405,2026
BTC/USDT,30m,0.55,0.04,0.01,16,4.0,3476,23.19,334.0,3.9,-0.064,-21.223,67,1658,1751
BTC/USDT,30m,0.55,0.04,0.01,20,4.0,3476,23.19,334.0,5.1,-0.072,-24.133,99,1827,1550
BTC/USDT,30m,0.55,0.04,0.01,24,4.0,3476,23.19,334.0,6.2,-0.08,-26.844,129,1947,1400
BTC/USDT,30m,0.55,0.04,0.01,36,4.0,3476,23.19,334.0,8.8,-0.078,-26.146,212,2189,1075
BTC/USDT,30m,0.55,0.04,0.01,48,4.0,3476,23.19,334.0,11.8,-0.072,-23.995,315,2361,800
BTC/USDT,30m,0.55,0.04,0.015,4,2.7,3476,23.19,334.0,3.0,-0.037,-12.253,10,326,3140
BTC/USDT,30m,0.55,0.04,0.015,6,2.7,3476,23.19,334.0,3.1,-0.034,-11.413,15,470,2991
BTC/USDT,30m,0.55,0.04,0.015,8,2.7,3476,23.19,334.0,3.8,-0.032,-10.847,24,605,2847
BTC/USDT,30m,0.55,0.04,0.015,12,2.7,3476,23.19,334.0,5.3,-0.024,-7.931,47,834,2595
BTC/USDT,30m,0.55,0.04,0.015,16,2.7,3476,23.19,334.0,6.1,-0.053,-17.841,69,1058,2349
BTC/USDT,30m,0.55,0.04,0.015,20,2.7,3476,23.19,334.0,7.7,-0.074,-24.872,103,1236,2137
BTC/USDT,30m,0.55,0.04,0.015,24,2.7,3476,23.19,334.0,9.0,-0.088,-29.544,137,1382,1957
BTC/USDT,30m,0.55,0.04,0.015,36,2.7,3476,23.19,334.0,12.5,-0.092,-30.816,238,1660,1578
BTC/USDT,30m,0.55,0.04,0.015,48,2.7,3476,23.19,334.0,16.2,-0.098,-32.891,365,1884,1227
BTC/USDT,30m,0.55,0.04,0.02,4,2.0,3476,23.19,334.0,5.6,-0.036,-12.096,10,167,3299
BTC/USDT,30m,0.55,0.04,0.02,6,2.0,3476,23.19,334.0,5.2,-0.037,-12.25,15,276,3185
BTC/USDT,30m,0.55,0.04,0.02,8,2.0,3476,23.19,334.0,5.9,-0.044,-14.621,24,381,3071
BTC/USDT,30m,0.55,0.04,0.02,12,2.0,3476,23.19,334.0,7.9,-0.048,-16.067,48,557,2871
BTC/USDT,30m,0.55,0.04,0.02,16,2.0,3476,23.19,334.0,8.9,-0.082,-27.474,71,726,2679
BTC/USDT,30m,0.55,0.04,0.02,20,2.0,3476,23.19,334.0,10.5,-0.114,-38.225,105,892,2479
BTC/USDT,30m,0.55,0.04,0.02,24,2.0,3476,23.19,334.0,12.1,-0.135,-45.049,141,1025,2310
BTC/USDT,30m,0.55,0.04,0.02,36,2.0,3476,23.19,334.0,15.8,-0.154,-51.287,248,1325,1903
BTC/USDT,30m,0.55,0.04,0.02,48,2.0,3476,23.19,334.0,19.8,-0.178,-59.316,384,1558,1534
BTC/USDT,30m,0.55,0.04,0.025,4,1.6,3476,23.19,334.0,10.4,-0.036,-12.007,10,86,3380
BTC/USDT,30m,0.55,0.04,0.025,6,1.6,3476,23.19,334.0,8.6,-0.039,-13.19,15,160,3301
BTC/USDT,30m,0.55,0.04,0.025,8,1.6,3476,23.19,334.0,8.9,-0.054,-17.928,24,247,3205
BTC/USDT,30m,0.55,0.04,0.025,12,1.6,3476,23.19,334.0,10.9,-0.066,-22.088,48,392,3036
BTC/USDT,30m,0.55,0.04,0.025,16,1.6,3476,23.19,334.0,12.4,-0.103,-34.474,71,502,2903
BTC/USDT,30m,0.55,0.04,0.025,20,1.6,3476,23.19,334.0,14.2,-0.145,-48.507,106,641,2729
BTC/USDT,30m,0.55,0.04,0.025,24,1.6,3476,23.19,334.0,15.8,-0.174,-57.953,144,769,2563
BTC/USDT,30m,0.55,0.04,0.025,36,1.6,3476,23.19,334.0,19.2,-0.212,-70.944,253,1063,2160
BTC/USDT,30m,0.55,0.04,0.025,48,1.6,3476,23.19,334.0,23.0,-0.26,-86.815,389,1303,1784
BTC/USDT,30m,0.55,0.05,0.008,4,6.2,3476,23.19,334.0,0.2,-0.033,-10.892,2,956,2518
BTC/USDT,30m,0.55,0.05,0.008,6,6.2,3476,23.19,334.0,0.5,-0.037,-12.489,6,1232,2238
BTC/USDT,30m,0.55,0.05,0.008,8,6.2,3476,23.19,334.0,0.7,-0.042,-14.127,10,1447,2019
BTC/USDT,30m,0.55,0.05,0.008,12,6.2,3476,23.19,334.0,1.2,-0.041,-13.652,22,1759,1695
BTC/USDT,30m,0.55,0.05,0.008,16,6.2,3476,23.19,334.0,1.5,-0.047,-15.612,30,1952,1494
BTC/USDT,30m,0.55,0.05,0.008,20,6.2,3476,23.19,334.0,2.0,-0.047,-15.853,44,2109,1323
BTC/USDT,30m,0.55,0.05,0.008,24,6.2,3476,23.19,334.0,2.8,-0.049,-16.521,64,2226,1186
BTC/USDT,30m,0.55,0.05,0.008,36,6.2,3476,23.19,334.0,3.8,-0.057,-19.02,97,2427,952
BTC/USDT,30m,0.55,0.05,0.008,48,6.2,3476,23.19,334.0,5.0,-0.068,-22.773,136,2576,764
BTC/USDT,30m,0.55,0.05,0.01,4,5.0,3476,23.19,334.0,0.3,-0.034,-11.409,2,688,2786
BTC/USDT,30m,0.55,0.05,0.01,6,5.0,3476,23.19,334.0,0.6,-0.038,-12.533,6,928,2542
BTC/USDT,30m,0.55,0.05,0.01,8,5.0,3476,23.19,334.0,0.9,-0.042,-13.916,10,1123,2343
BTC/USDT,30m,0.55,0.05,0.01,12,5.0,3476,23.19,334.0,1.5,-0.04,-13.338,22,1405,2049
BTC/USDT,30m,0.55,0.05,0.01,16,5.0,3476,23.19,334.0,1.8,-0.059,-19.814,30,1658,1788
BTC/USDT,30m,0.55,0.05,0.01,20,5.0,3476,23.19,334.0,2.4,-0.064,-21.439,44,1827,1605
BTC/USDT,30m,0.55,0.05,0.01,24,5.0,3476,23.19,334.0,3.2,-0.071,-23.547,64,1947,1465
BTC/USDT,30m,0.55,0.05,0.01,36,5.0,3476,23.19,334.0,4.3,-0.075,-25.215,99,2189,1188
BTC/USDT,30m,0.55,0.05,0.01,48,5.0,3476,23.19,334.0,5.8,-0.083,-27.744,146,2373,957
BTC/USDT,30m,0.55,0.05,0.015,4,3.3,3476,23.19,334.0,0.6,-0.037,-12.216,2,326,3148
BTC/USDT,30m,0.55,0.05,0.015,6,3.3,3476,23.19,334.0,1.3,-0.034,-11.378,6,470,3000
BTC/USDT,30m,0.55,0.05,0.015,8,3.3,3476,23.19,334.0,1.8,-0.032,-10.782,11,605,2860
BTC/USDT,30m,0.55,0.05,0.015,12,3.3,3476,23.19,334.0,2.7,-0.022,-7.432,23,834,2619
BTC/USDT,30m,0.55,0.05,0.015,16,3.3,3476,23.19,334.0,2.8,-0.05,-16.57,31,1058,2387
BTC/USDT,30m,0.55,0.05,0.015,20,3.3,3476,23.19,334.0,3.5,-0.067,-22.463,45,1236,2195
BTC/USDT,30m,0.55,0.05,0.015,24,3.3,3476,23.19,334.0,4.6,-0.079,-26.538,67,1382,2027
BTC/USDT,30m,0.55,0.05,0.015,36,3.3,3476,23.19,334.0,6.2,-0.09,-30.212,109,1660,1707
BTC/USDT,30m,0.55,0.05,0.015,48,3.3,3476,23.19,334.0,8.0,-0.114,-38.168,166,1898,1412
BTC/USDT,30m,0.55,0.05,0.02,4,2.5,3476,23.19,334.0,1.2,-0.036,-12.059,2,167,3307
BTC/USDT,30m,0.55,0.05,0.02,6,2.5,3476,23.19,334.0,2.1,-0.037,-12.215,6,276,3194
BTC/USDT,30m,0.55,0.05,0.02,8,2.5,3476,23.19,334.0,2.8,-0.044,-14.556,11,381,3084
BTC/USDT,30m,0.55,0.05,0.02,12,2.5,3476,23.19,334.0,4.0,-0.047,-15.808,23,557,2896
BTC/USDT,30m,0.55,0.05,0.02,16,2.5,3476,23.19,334.0,4.1,-0.079,-26.425,31,726,2719
BTC/USDT,30m,0.55,0.05,0.02,20,2.5,3476,23.19,334.0,4.8,-0.108,-36.177,45,892,2539
BTC/USDT,30m,0.55,0.05,0.02,24,2.5,3476,23.19,334.0,6.2,-0.126,-42.106,68,1025,2383
BTC/USDT,30m,0.55,0.05,0.02,36,2.5,3476,23.19,334.0,7.8,-0.154,-51.345,112,1325,2039
BTC/USDT,30m,0.55,0.05,0.02,48,2.5,3476,23.19,334.0,9.9,-0.197,-65.854,172,1567,1737
BTC/USDT,30m,0.55,0.05,0.025,4,2.0,3476,23.19,334.0,2.3,-0.036,-11.97,2,86,3388
BTC/USDT,30m,0.55,0.05,0.025,6,2.0,3476,23.19,334.0,3.6,-0.039,-13.155,6,160,3310
BTC/USDT,30m,0.55,0.05,0.025,8,2.0,3476,23.19,334.0,4.3,-0.053,-17.864,11,247,3218
BTC/USDT,30m,0.55,0.05,0.025,12,2.0,3476,23.19,334.0,5.5,-0.065,-21.83,23,392,3061
BTC/USDT,30m,0.55,0.05,0.025,16,2.0,3476,23.19,334.0,5.8,-0.1,-33.424,31,502,2943
BTC/USDT,30m,0.55,0.05,0.025,20,2.0,3476,23.19,334.0,6.7,-0.139,-46.363,46,641,2789
BTC/USDT,30m,0.55,0.05,0.025,24,2.0,3476,23.19,334.0,8.3,-0.164,-54.833,70,769,2637
BTC/USDT,30m,0.55,0.05,0.025,36,2.0,3476,23.19,334.0,9.7,-0.213,-70.985,114,1063,2299
BTC/USDT,30m,0.55,0.05,0.025,48,2.0,3476,23.19,334.0,11.8,-0.281,-93.736,175,1311,1990
BTC/USDT,30m,0.55,0.075,0.008,4,9.4,3476,23.19,334.0,0.1,-0.032,-10.659,1,956,2519
BTC/USDT,30m,0.55,0.075,0.008,6,9.4,3476,23.19,334.0,0.1,-0.038,-12.657,1,1232,2243
BTC/USDT,30m,0.55,0.075,0.008,8,9.4,3476,23.19,334.0,0.1,-0.044,-14.76,1,1447,2028
BTC/USDT,30m,0.55,0.075,0.008,12,9.4,3476,23.19,334.0,0.1,-0.042,-13.918,2,1759,1715
BTC/USDT,30m,0.55,0.075,0.008,16,9.4,3476,23.19,334.0,0.5,-0.045,-14.988,9,1952,1515
BTC/USDT,30m,0.55,0.075,0.008,20,9.4,3476,23.19,334.0,0.6,-0.047,-15.636,13,2109,1354
BTC/USDT,30m,0.55,0.075,0.008,24,9.4,3476,23.19,334.0,0.8,-0.049,-16.482,17,2226,1233
BTC/USDT,30m,0.55,0.075,0.008,36,9.4,3476,23.19,334.0,1.0,-0.067,-22.306,24,2428,1024
BTC/USDT,30m,0.55,0.075,0.008,48,9.4,3476,23.19,334.0,1.6,-0.075,-24.899,42,2581,853
BTC/USDT,30m,0.55,0.075,0.01,4,7.5,3476,23.19,334.0,0.1,-0.033,-11.176,1,688,2787
BTC/USDT,30m,0.55,0.075,0.01,6,7.5,3476,23.19,334.0,0.1,-0.038,-12.701,1,928,2547
BTC/USDT,30m,0.55,0.075,0.01,8,7.5,3476,23.19,334.0,0.1,-0.044,-14.549,1,1123,2352
BTC/USDT,30m,0.55,0.075,0.01,12,7.5,3476,23.19,334.0,0.1,-0.041,-13.604,2,1405,2069
BTC/USDT,30m,0.55,0.075,0.01,16,7.5,3476,23.19,334.0,0.5,-0.057,-19.19,9,1658,1809
BTC/USDT,30m,0.55,0.075,0.01,20,7.5,3476,23.19,334.0,0.7,-0.064,-21.222,13,1827,1636
BTC/USDT,30m,0.55,0.075,0.01,24,7.5,3476,23.19,334.0,0.9,-0.07,-23.508,17,1947,1512
BTC/USDT,30m,0.55,0.075,0.01,36,7.5,3476,23.19,334.0,1.1,-0.086,-28.588,24,2190,1262
BTC/USDT,30m,0.55,0.075,0.01,48,7.5,3476,23.19,334.0,1.9,-0.089,-29.704,45,2377,1054
BTC/USDT,30m,0.55,0.075,0.015,4,5.0,3476,23.19,334.0,0.3,-0.036,-11.983,1,326,3149
BTC/USDT,30m,0.55,0.075,0.015,6,5.0,3476,23.19,334.0,0.2,-0.035,-11.546,1,470,3005
BTC/USDT,30m,0.55,0.075,0.015,8,5.0,3476,23.19,334.0,0.2,-0.034,-11.405,1,605,2870
BTC/USDT,30m,0.55,0.075,0.015,12,5.0,3476,23.19,334.0,0.2,-0.023,-7.691,2,834,2640
BTC/USDT,30m,0.55,0.075,0.015,16,5.0,3476,23.19,334.0,0.8,-0.048,-15.992,9,1058,2409
BTC/USDT,30m,0.55,0.075,0.015,20,5.0,3476,23.19,334.0,1.0,-0.067,-22.26,13,1236,2227
BTC/USDT,30m,0.55,0.075,0.015,24,5.0,3476,23.19,334.0,1.3,-0.079,-26.254,18,1382,2076
BTC/USDT,30m,0.55,0.075,0.015,36,5.0,3476,23.19,334.0,1.6,-0.1,-33.439,27,1660,1789
BTC/USDT,30m,0.55,0.075,0.015,48,5.0,3476,23.19,334.0,2.8,-0.115,-38.493,54,1900,1522
BTC/USDT,30m,0.55,0.075,0.02,4,3.8,3476,23.19,334.0,0.6,-0.035,-11.826,1,167,3308
BTC/USDT,30m,0.55,0.075,0.02,6,3.8,3476,23.19,334.0,0.4,-0.037,-12.383,1,276,3199
BTC/USDT,30m,0.55,0.075,0.02,8,3.8,3476,23.19,334.0,0.3,-0.045,-15.179,1,381,3094
BTC/USDT,30m,0.55,0.075,0.02,12,3.8,3476,23.19,334.0,0.4,-0.048,-16.067,2,557,2917
BTC/USDT,30m,0.55,0.075,0.02,16,3.8,3476,23.19,334.0,1.2,-0.077,-25.847,9,726,2741
BTC/USDT,30m,0.55,0.075,0.02,20,3.8,3476,23.19,334.0,1.4,-0.108,-35.974,13,892,2571
BTC/USDT,30m,0.55,0.075,0.02,24,3.8,3476,23.19,334.0,1.7,-0.125,-41.828,18,1025,2433
BTC/USDT,30m,0.55,0.075,0.02,36,3.8,3476,23.19,334.0,2.1,-0.163,-54.561,28,1325,2123
BTC/USDT,30m,0.55,0.075,0.02,48,3.8,3476,23.19,334.0,3.6,-0.194,-64.783,58,1567,1851
BTC/USDT,30m,0.55,0.075,0.025,4,3.0,3476,23.19,334.0,1.1,-0.035,-11.737,1,86,3389
BTC/USDT,30m,0.55,0.075,0.025,6,3.0,3476,23.19,334.0,0.6,-0.04,-13.324,1,160,3315
BTC/USDT,30m,0.55,0.075,0.025,8,3.0,3476,23.19,334.0,0.4,-0.055,-18.486,1,247,3228
BTC/USDT,30m,0.55,0.075,0.025,12,3.0,3476,23.19,334.0,0.5,-0.066,-22.088,2,392,3082
BTC/USDT,30m,0.55,0.075,0.025,16,3.0,3476,23.19,334.0,1.8,-0.098,-32.846,9,502,2965
BTC/USDT,30m,0.55,0.075,0.025,20,3.0,3476,23.19,334.0,2.0,-0.138,-46.104,13,641,2822
BTC/USDT,30m,0.55,0.075,0.025,24,3.0,3476,23.19,334.0,2.4,-0.163,-54.402,19,769,2688
BTC/USDT,30m,0.55,0.075,0.025,36,3.0,3476,23.19,334.0,2.7,-0.222,-74.107,29,1063,2384
BTC/USDT,30m,0.55,0.075,0.025,48,3.0,3476,23.19,334.0,4.3,-0.277,-92.559,59,1311,2106
BTC/USDT,30m,0.55,0.1,0.008,4,12.5,3476,23.19,334.0,0.0,-0.033,-10.873,0,956,2520
BTC/USDT,30m,0.55,0.1,0.008,6,12.5,3476,23.19,334.0,0.0,-0.038,-12.857,0,1232,2244
BTC/USDT,30m,0.55,0.1,0.008,8,12.5,3476,23.19,334.0,0.0,-0.045,-14.926,0,1447,2029
BTC/USDT,30m,0.55,0.1,0.008,12,12.5,3476,23.19,334.0,0.0,-0.043,-14.202,0,1759,1717
BTC/USDT,30m,0.55,0.1,0.008,16,12.5,3476,23.19,334.0,0.0,-0.047,-15.704,0,1952,1524
BTC/USDT,30m,0.55,0.1,0.008,20,12.5,3476,23.19,334.0,0.1,-0.045,-15.173,3,2109,1364
BTC/USDT,30m,0.55,0.1,0.008,24,12.5,3476,23.19,334.0,0.2,-0.048,-15.945,5,2226,1245
BTC/USDT,30m,0.55,0.1,0.008,36,12.5,3476,23.19,334.0,0.5,-0.063,-20.879,11,2428,1037
BTC/USDT,30m,0.55,0.1,0.008,48,12.5,3476,23.19,334.0,0.4,-0.079,-26.464,11,2581,884
BTC/USDT,30m,0.55,0.1,0.01,4,10.0,3476,23.19,334.0,0.0,-0.034,-11.39,0,688,2788
BTC/USDT,30m,0.55,0.1,0.01,6,10.0,3476,23.19,334.0,0.0,-0.039,-12.901,0,928,2548
BTC/USDT,30m,0.55,0.1,0.01,8,10.0,3476,23.19,334.0,0.0,-0.044,-14.715,0,1123,2353
BTC/USDT,30m,0.55,0.1,0.01,12,10.0,3476,23.19,334.0,0.0,-0.042,-13.887,0,1405,2071
BTC/USDT,30m,0.55,0.1,0.01,16,10.0,3476,23.19,334.0,0.0,-0.06,-19.906,0,1658,1818
BTC/USDT,30m,0.55,0.1,0.01,20,10.0,3476,23.19,334.0,0.2,-0.062,-20.759,3,1827,1646
BTC/USDT,30m,0.55,0.1,0.01,24,10.0,3476,23.19,334.0,0.3,-0.069,-22.971,5,1947,1524
BTC/USDT,30m,0.55,0.1,0.01,36,10.0,3476,23.19,334.0,0.5,-0.081,-27.162,11,2190,1275
BTC/USDT,30m,0.55,0.1,0.01,48,10.0,3476,23.19,334.0,0.5,-0.094,-31.27,11,2377,1088
BTC/USDT,30m,0.55,0.1,0.015,4,6.7,3476,23.19,334.0,0.0,-0.037,-12.196,0,326,3150
BTC/USDT,30m,0.55,0.1,0.015,6,6.7,3476,23.19,334.0,0.0,-0.035,-11.746,0,470,3006
BTC/USDT,30m,0.55,0.1,0.015,8,6.7,3476,23.19,334.0,0.0,-0.035,-11.572,0,605,2871
BTC/USDT,30m,0.55,0.1,0.015,12,6.7,3476,23.19,334.0,0.0,-0.024,-7.975,0,834,2642
BTC/USDT,30m,0.55,0.1,0.015,16,6.7,3476,23.19,334.0,0.0,-0.05,-16.708,0,1058,2418
BTC/USDT,30m,0.55,0.1,0.015,20,6.7,3476,23.19,334.0,0.2,-0.065,-21.797,3,1236,2237
BTC/USDT,30m,0.55,0.1,0.015,24,6.7,3476,23.19,334.0,0.4,-0.077,-25.637,5,1382,2089
BTC/USDT,30m,0.55,0.1,0.015,36,6.7,3476,23.19,334.0,0.8,-0.094,-31.502,13,1660,1803
BTC/USDT,30m,0.55,0.1,0.015,48,6.7,3476,23.19,334.0,0.7,-0.119,-39.773,13,1900,1563
BTC/USDT,30m,0.55,0.1,0.02,4,5.0,3476,23.19,334.0,0.0,-0.036,-12.039,0,167,3309
BTC/USDT,30m,0.55,0.1,0.02,6,5.0,3476,23.19,334.0,0.0,-0.038,-12.583,0,276,3200
BTC/USDT,30m,0.55,0.1,0.02,8,5.0,3476,23.19,334.0,0.0,-0.046,-15.346,0,381,3095
BTC/USDT,30m,0.55,0.1,0.02,12,5.0,3476,23.19,334.0,0.0,-0.049,-16.351,0,557,2919
BTC/USDT,30m,0.55,0.1,0.02,16,5.0,3476,23.19,334.0,0.0,-0.08,-26.563,0,726,2750
BTC/USDT,30m,0.55,0.1,0.02,20,5.0,3476,23.19,334.0,0.3,-0.106,-35.511,3,892,2581
BTC/USDT,30m,0.55,0.1,0.02,24,5.0,3476,23.19,334.0,0.5,-0.123,-41.211,5,1025,2446
BTC/USDT,30m,0.55,0.1,0.02,36,5.0,3476,23.19,334.0,1.0,-0.157,-52.384,14,1325,2137
BTC/USDT,30m,0.55,0.1,0.02,48,5.0,3476,23.19,334.0,0.9,-0.197,-65.879,14,1567,1895
BTC/USDT,30m,0.55,0.1,0.025,4,4.0,3476,23.19,334.0,0.0,-0.036,-11.951,0,86,3390
BTC/USDT,30m,0.55,0.1,0.025,6,4.0,3476,23.19,334.0,0.0,-0.04,-13.524,0,160,3316
BTC/USDT,30m,0.55,0.1,0.025,8,4.0,3476,23.19,334.0,0.0,-0.056,-18.653,0,247,3229
BTC/USDT,30m,0.55,0.1,0.025,12,4.0,3476,23.19,334.0,0.0,-0.067,-22.372,0,392,3084
